Gene ID,Gene Name,breast,epididymis,choroid plexus,lymph node,appendix,spleen,skin,tonsil,thymus,stomach,salivary gland,prostate,parathyroid gland,kidney,adipose tissue,urinary bladder,cerebral cortex,esophagus,thyroid gland,adrenal gland,smooth muscle,cervix,gallbladder,colon,rectum,seminal vesicle,placenta,endometrium,ovary,lung,liver,fallopian tube,skeletal muscle,small intestine,duodenum,pancreas,testis,heart muscle,bone marrow,tongue
ENSG00000160094,ZNF362,0.0474258731775668,0.0460991618644335,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.100185522451491,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.122052293683513,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0645167893281686,0.140978266179288,0.0474258731775668,0.0502275723673815,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0916982752332174,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.062629631300801,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0708901270058556,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000162761,LMX1A,0.0474258731775668,0.00480669297370725,0.0474258731775668,0.00260622425346248,0.0239944051192662,0,0.0474258731775668,0.0143838544918735,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0340714190566067,0.0474258731775668,0,0.0474258731775668
ENSG00000162924,REL,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000162992,NEUROD1,0.0173677365822229,0.0474258731775668,0.0474258731775668,0.00831108757496115,0.0474258731775668,0.0351491987907138,0.0196006862368685,0.0126031216369076,0.0474258731775668,0.0474258731775668,0.00782110397547198,0.0423328715492234,0,0.0474258731775668,0.0385616817198955,0.0278458311637881,0.0474258731775668,0.00388331883795304,0.0474258731775668,0,0.0111629907902017,0.00930241056161433,0,0.0474258731775668,0.0474258731775668,0.0217916283317182,0.00638893591351661,0.0140391401266105,0.00926907011960241,0.0106947191528977,0.0442387878816243,0.0202141855791322,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.012689638822601,0
ENSG00000163064,EN1,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.00885246199932084,0.0474258731775668,0,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0,0.0474258731775668
ENSG00000163132,MSX1,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0293756956485337,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000163497,FEV,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0,0,0.0474258731775668,0,0.0193763468683135,0,0,0.0474258731775668,0.0209610186320194,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0255276465778093,0.0242513941938285,0.025283449518645,0.0474258731775668,0,0.0317001400788529,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0
ENSG00000163508,EOMES,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000163623,NKX6-1,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000163792,TCF23,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000278318,ZNF229,0.0238758659403705,0.0210822029770563,0.0474258731775668,0.0140439483805283,0.0138733891472299,0.0208207267489193,0.0313529172273097,0.0181491077321282,0.0474258731775668,0.0155916665827316,0.045362494577199,0.0200596723520925,0.0262561904144256,0.0187890910560778,0.00792126834021174,0.0374778725319721,0.0414333475729178,0.0205062547335179,0.0235917249171244,0.0471796060033734,0.0221454490532265,0.0182850520602013,0.0304484516344545,0.0411320004043529,0.0120442945483357,0.0261510345851225,0.0202907116336457,0.0415569752028009,0.0213209988764502,0.0304709014310986,0.0226649973523566,0.0296735655468162,0.0474258731775668,0.0103458851996676,0.0474258731775668,0.0214989949365116,0.0179655992114853,0.046131549220817,0.00761120649004534,0.0361466254937954
ENSG00000162772,ATF3,0.0623225463010109,0.10731147944885,0.0846217254108393,0.152078999514826,0.058265305007636,0.0474258731775668,0.058830417387012,0.0474258731775668,0.0474258731775668,0.121997655603927,0.20781326333364,0.0847140888091518,0.0799014368559033,0.0526120389836264,0.0583084573881935,0.0551923180445833,0.0974095306170464,0.0482104606428399,0.0960149981033896,0.0976295427969674,0.0474258731775668,0.0474258731775668,0.101565035029778,0.0501336630479926,0.134089030405719,0.476316853187232,0.101609016788582,0.0605413593234722,0.0919267180803205,0.0474258731775668,0.0474258731775668,0.0585063179520745,0.090902990848613,0.094981026229473,0.0794942732408606,0.0474258731775668,0.186987972428349,0.0923112169562094,0.0609982137894387,0.156685406455981
ENSG00000163884,KLF15,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000197063,MAFG,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000159556,ISL2,0.0474258731775668,0,0.00545140113005269,0.0234679245593713,0.0224108090740868,0.0474258731775668,0,0.0474258731775668,0.0188402337369633,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.00832042652998754,0.025659615418977,0.00203235005132619,0,0.0151510356897346,0,0.0105986567351734,0.0198521647479282,0,0.0237346412249396,0.0474258731775668,0.0428534051786456,0.0474258731775668,0.0182910108465299,0,0,0.0322965559123702,0,0,0,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0,0.00509498814617303,0
ENSG00000153234,NR4A2,0.0474258731775668,0.0474258731775668,0.475518949340625,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0591895010844822,0.0474258731775668,0.0474258731775668,0.0573993931885893,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.101997882299508,0.0474258731775668,0.0474258731775668,0.0684611633320255,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.061696663559266,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0908071399275572,0.0667193952667301,0.0474258731775668,0.0676860168675323,0.142862236454321,0.0474258731775668,0.0853105208826517,0.0474258731775668
ENSG00000153266,FEZF2,0.0474258731775668,0,0.0474258731775668,0,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0,0,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0,0.0474258731775668,0.0474258731775668,0,0
ENSG00000153779,TGIF2LX,0,0,0,0,0,0.0474258731775668,0,0,0,0.0474258731775668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474258731775668,0,0,0,0,0,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0,0
ENSG00000153814,JAZF1,0.0228334547614245,0.00782154627736381,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0416806054099584,0.0282828254398375,0.0474258731775668,0.0474258731775668,0.0371847530112111,0.0394600417867746,0.0267727208823027,0.0282954245578312,0.0474258731775668,0.0474258731775668,0.0388129516046719,0.0474258731775668,0.0474258731775668,0.0113317949357319,0.0420367210877461,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.027549236861443,0.0453310698681459,0.0399569056862952,0.0387784667503463,0.0474258731775668,0.0474258731775668,0.0247483834704972,0.0474258731775668,0.0332089757868647,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000153879,CEBPG,0.0474258731775668,0.0474258731775668,0.0407466930002867,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000154727,GABPA,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000155090,KLF10,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000155545,MIER3,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0506267140527487,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.308833881515176,0.0474258731775668,0.0726275984998302,0.107813741243124,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.117855843141639,0.0474258731775668,0.0474258731775668,0.0480500473245131,0.0474258731775668,0.0580442477732913,0.0474258731775668,0.0313972743039971,0.0474258731775668
ENSG00000155592,ZKSCAN2,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000197123,ZNF679,0,0.0474258731775668,0,0,0,0,0,0,0,0,0,0.0474258731775668,0,0,0.0474258731775668,0.0474258731775668,0,0,0.0474258731775668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474258731775668,0,0.0474258731775668,0,0,0
ENSG00000156030,ELMSAN1,0.0263977867834904,0.00530678329167511,0.00846209508093077,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0769564577200908,0.0283636998589733,0.0529648999970352,0.0474258731775668,0.0474258731775668,0.087010643688753,0.040005732504691,0.0429413512769085,0.0474258731775668,0.0474258731775668,0.0755341514910319,0.0474258731775668,0.0822946002302837,0.0409021333810266,0.0321198018085478,0.0474258731775668,0.0607444245602256,0.0973511929300598,0.017772443419352,0.0427664036804336,0.0474258731775668,0.0451069590385347,0.0474258731775668,0.0474258731775668,0.0485695187826669,0.0474258731775668,0.114676318556036,0.0495057124813196,0.0407519104418578,0.0474258731775668,0.0534828460786921,0.0474258731775668,0.0838557057911715,0.0474258731775668
ENSG00000156150,ALX3,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000156650,KAT6B,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.060714486454239,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
ENSG00000156853,ZNF689,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668,0.0474258731775668
