Gene,breast,epididymis,choroid plexus,lymph node,appendix,spleen,skin,tonsil,thymus,stomach,salivary gland,prostate,parathyroid gland,kidney,adipose tissue,urinary bladder,cerebral cortex,esophagus,thyroid gland,adrenal gland,smooth muscle,cervix,gallbladder,colon,rectum,seminal vesicle,placenta,endometrium,ovary,lung,liver,fallopian tube,skeletal muscle,small intestine,duodenum,pancreas,testis,heart muscle,bone marrow,tongue
ENSG00000163497,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.0,0.0,0.04742587317756679,0.0,0.019376346868313507,0.0,0.0,0.04742587317756679,0.020961018632019403,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.025527646577809267,0.02425139419382848,0.025283449518644974,0.04742587317756679,0.0,0.031700140078852856,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0
ENSG00000163508,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000163623,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.0,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000163792,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000278318,0.023875865940370465,0.021082202977056343,0.04742587317756679,0.014043948380528333,0.013873389147229923,0.020820726748919296,0.03135291722730968,0.018149107732128193,0.04742587317756679,0.015591666582731558,0.04536249457719901,0.020059672352092515,0.02625619041442558,0.018789091056077834,0.007921268340211736,0.03747787253197205,0.0414333475729178,0.020506254733517873,0.023591724917124437,0.04717960600337336,0.022145449053226452,0.018285052060201288,0.0304484516344545,0.041132000404352866,0.012044294548335749,0.026151034585122464,0.020290711633645674,0.04155697520280092,0.02132099887645022,0.030470901431098617,0.022664997352356633,0.02967356554681619,0.04742587317756679,0.010345885199667615,0.04742587317756679,0.021498994936511584,0.01796559921148531,0.046131549220816956,0.0076112064900453365,0.03614662549379542
ENSG00000162772,0.062322546301010945,0.10731147944885026,0.08462172541083927,0.15207899951482634,0.058265305007636034,0.04742587317756679,0.05883041738701201,0.04742587317756679,0.04742587317756679,0.12199765560392731,0.20781326333364025,0.08471408880915181,0.07990143685590331,0.052612038983626444,0.05830845738819351,0.05519231804458333,0.09740953061704642,0.048210460642839924,0.09601499810338959,0.09762954279696735,0.04742587317756679,0.04742587317756679,0.10156503502977783,0.050133663047992626,0.13408903040571868,0.47631685318723155,0.10160901678858199,0.060541359323472176,0.09192671808032053,0.04742587317756679,0.04742587317756679,0.0585063179520745,0.09090299084861297,0.09498102622947305,0.0794942732408606,0.04742587317756679,0.1869879724283495,0.09231121695620943,0.06099821378943868,0.1566854064559806
ENSG00000163884,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000197063,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000159556,0.04742587317756679,0.0,0.005451401130052695,0.02346792455937134,0.022410809074086786,0.04742587317756679,0.0,0.04742587317756679,0.018840233736963304,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0,0.008320426529987535,0.02565961541897703,0.00203235005132619,0.0,0.015151035689734553,0.0,0.010598656735173372,0.019852164747928176,0.0,0.023734641224939564,0.04742587317756679,0.04285340517864562,0.04742587317756679,0.018291010846529943,0.0,0.0,0.032296555912370226,0.0,0.0,0.0,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.0,0.005094988146173029,0.0
ENSG00000153234,0.04742587317756679,0.04742587317756679,0.47551894934062494,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.05918950108448223,0.04742587317756679,0.04742587317756679,0.05739939318858931,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.1019978822995076,0.04742587317756679,0.04742587317756679,0.06846116333202551,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.06169666355926602,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0908071399275572,0.06671939526673012,0.04742587317756679,0.0676860168675323,0.1428622364543208,0.04742587317756679,0.08531052088265166,0.04742587317756679
ENSG00000153266,0.04742587317756679,0.0,0.04742587317756679,0.0,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.0,0.0,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0,0.0,0.04742587317756679,0.04742587317756679,0.0,0.0
ENSG00000153779,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0,0.0,0.04742587317756679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.0,0.0
ENSG00000153814,0.022833454761424517,0.007821546277363806,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.041680605409958355,0.028282825439837497,0.04742587317756679,0.04742587317756679,0.03718475301121107,0.039460041786774626,0.0267727208823027,0.028295424557831184,0.04742587317756679,0.04742587317756679,0.03881295160467188,0.04742587317756679,0.04742587317756679,0.0113317949357319,0.04203672108774612,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.02754923686144298,0.04533106986814587,0.039956905686295244,0.03877846675034633,0.04742587317756679,0.04742587317756679,0.024748383470497192,0.04742587317756679,0.033208975786864686,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000153879,0.04742587317756679,0.04742587317756679,0.04074669300028665,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000154727,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000155090,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000155545,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.05062671405274869,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.3088338815151761,0.04742587317756679,0.07262759849983023,0.10781374124312369,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.11785584314163873,0.04742587317756679,0.04742587317756679,0.048050047324513144,0.04742587317756679,0.058044247773291265,0.04742587317756679,0.03139727430399715,0.04742587317756679
ENSG00000155592,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000197123,0.0,0.04742587317756679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0,0.04742587317756679,0.04742587317756679,0.0,0.0,0.04742587317756679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.04742587317756679,0.0,0.0,0.0
ENSG00000156030,0.0263977867834904,0.005306783291675114,0.008462095080930772,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.07695645772009077,0.028363699858973333,0.052964899997035214,0.04742587317756679,0.04742587317756679,0.08701064368875304,0.04000573250469102,0.04294135127690853,0.04742587317756679,0.04742587317756679,0.07553415149103188,0.04742587317756679,0.08229460023028372,0.040902133381026634,0.03211980180854779,0.04742587317756679,0.06074442456022555,0.09735119293005975,0.017772443419352028,0.04276640368043357,0.04742587317756679,0.04510695903853468,0.04742587317756679,0.04742587317756679,0.048569518782666875,0.04742587317756679,0.11467631855603583,0.04950571248131959,0.040751910441857817,0.04742587317756679,0.05348284607869213,0.04742587317756679,0.08385570579117155,0.04742587317756679
ENSG00000156150,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.0,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
ENSG00000156650,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.06071448645423898,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679,0.04742587317756679
